Frequency (Hz)	Level (dB)
3982.177734	-55.219692
3982.910156	-53.780548
3983.642578	-54.784962
3984.375000	-56.057507
3985.107422	-55.255470
3985.839844	-55.080841
3986.572266	-55.513088
3987.304688	-55.493412
3988.037109	-55.745678
3988.769531	-55.376923
3989.501953	-56.758408
3990.234375	-57.173687
3990.966797	-56.020164
3991.699219	-56.677654
3992.431641	-57.175495
3993.164062	-54.989353
3993.896484	-56.333015
3994.628906	-56.107670
3995.361328	-56.951389
3996.093750	-55.857224
3996.826172	-55.697693
3997.558594	-57.563290
3998.291016	-55.280689
3999.023438	-56.114212
3999.755859	-56.351910
4000.488281	-56.526024
4001.220703	-57.054916
4001.953125	-57.888847
4002.685547	-58.782753
4003.417969	-56.848015
4004.150391	-56.416965
4004.882812	-57.312630
4005.615234	-57.987011
4006.347656	-56.610416
4007.080078	-56.785236
4007.812500	-57.105515
4008.544922	-59.142761
4009.277344	-57.215675
4010.009766	-57.759239
4010.742188	-57.039387
4011.474609	-57.277069
4012.207031	-57.545048
4012.939453	-56.606033
4013.671875	-56.957657
4014.404297	-58.506611
4015.136719	-59.708672
4015.869141	-57.541191
4016.601562	-56.869781
4017.333984	-58.974243
4018.066406	-57.408745
4018.798828	-57.325809
4019.531250	-56.765591
4020.263672	-56.393398
4020.996094	-58.662933
4021.728516	-58.932159
4022.460938	-59.906384
4023.193359	-59.057793
4023.925781	-58.711327
4024.658203	-58.389828
4025.390625	-57.830971
4026.123047	-57.781319
4026.855469	-58.563457
4027.587891	-58.870186
4028.320312	-57.560616
4029.052734	-60.935387
4029.785156	-58.700775
4030.517578	-59.128780
4031.250000	-59.060173
4031.982422	-58.954903
4032.714844	-57.412331
4033.447266	-58.111736
4034.179688	-61.669292
4034.912109	-59.773296
4035.644531	-59.177998
4036.376953	-56.235344
4037.109375	-56.941883
4037.841797	-59.585606
4038.574219	-59.097618
4039.306641	-57.575478
4040.039062	-59.764641
4040.771484	-59.990932
4041.503906	-59.797508
4042.236328	-58.968346
4042.968750	-58.906700
4043.701172	-59.680725
4044.433594	-60.054234
4045.166016	-59.690052
4045.898438	-58.540867
4046.630859	-59.250782
4047.363281	-59.261223
4048.095703	-58.731392
4048.828125	-59.596161
4049.560547	-58.370991
4050.292969	-59.347805
4051.025391	-58.894512
4051.757812	-58.698185
4052.490234	-59.496311
4053.222656	-61.190643
4053.955078	-58.790535
4054.687500	-59.018078
4055.419922	-59.001072
4056.152344	-59.674747
4056.884766	-58.459812
4057.617188	-57.946308
4058.349609	-58.628815
4059.082031	-58.020752
4059.814453	-58.384193
4060.546875	-58.899231
4061.279297	-60.139690
4062.011719	-59.137993
4062.744141	-60.267540
4063.476562	-58.658279
4064.208984	-60.262592
4064.941406	-57.328762
4065.673828	-58.288868
4066.406250	-58.935238
4067.138672	-58.406528
4067.871094	-59.556892
4068.603516	-58.412117
4069.335938	-60.652382
4070.068359	-58.106476
4070.800781	-61.254696
4071.533203	-59.968388
4072.265625	-58.064159
4072.998047	-59.768696
4073.730469	-60.063076
4074.462891	-58.727142
4075.195312	-59.090290
4075.927734	-60.165909
4076.660156	-56.745289
4077.392578	-59.153622
4078.125000	-58.283955
4078.857422	-58.522270
4079.589844	-58.751785
4080.322266	-59.031685
4081.054688	-60.706856
4081.787109	-58.807816
4082.519531	-57.879864
4083.251953	-57.822765
4083.984375	-58.346966
4084.716797	-57.793999
4085.449219	-59.275795
4086.181641	-57.852898
4086.914062	-59.368053
4087.646484	-57.874321
4088.378906	-58.130405
4089.111328	-57.420078
4089.843750	-58.546276
4090.576172	-59.362827
4091.308594	-60.026253
4092.041016	-58.780182
4092.773438	-59.531219
4093.505859	-60.435646
4094.238281	-59.528252
4094.970703	-59.291798
4095.703125	-59.273911
4096.435547	-59.510887
4097.167969	-57.587166
4097.900391	-59.005219
4098.632812	-59.091099
4099.365234	-57.830498
4100.097656	-58.076305
4100.830078	-58.293720
4101.562500	-57.771919
4102.294922	-58.809277
4103.027344	-57.556301
4103.759766	-58.754368
4104.492188	-59.015636
4105.224609	-59.232536
4105.957031	-57.551262
4106.689453	-56.851761
4107.421875	-58.728416
4108.154297	-57.479603
4108.886719	-57.289684
4109.619141	-57.793030
4110.351562	-58.666878
4111.083984	-58.319969
4111.816406	-57.216915
4112.548828	-58.204723
4113.281250	-59.600506
4114.013672	-58.402405
4114.746094	-56.421803
4115.478516	-57.968250
4116.210938	-58.786942
4116.943359	-57.892994
4117.675781	-57.895508
4118.408203	-59.139854
4119.140625	-57.309513
4119.873047	-58.495415
4120.605469	-57.017445
4121.337891	-57.306355
4122.070312	-56.228165
4122.802734	-56.137466
4123.535156	-56.222794
4124.267578	-56.740841
4125.000000	-57.054592
4125.732422	-56.350307
4126.464844	-57.059669
4127.197266	-56.875313
4127.929688	-58.273762
4128.662109	-57.334183
4129.394531	-57.201866
4130.126953	-56.210575
4130.859375	-56.895969
4131.591797	-58.746292
4132.324219	-57.454857
4133.056641	-55.937946
4133.789062	-55.040764
4134.521484	-56.595146
4135.253906	-55.647678
4135.986328	-55.255447
4136.718750	-56.990028
4137.451172	-56.742188
4138.183594	-56.353428
4138.916016	-54.573505
4139.648438	-55.872478
4140.380859	-54.678539
4141.113281	-56.080727
4141.845703	-55.397526
4142.578125	-57.734142
4143.310547	-54.925171
4144.042969	-55.480446
4144.775391	-54.957554
4145.507812	-55.848061
4146.240234	-55.038593
4146.972656	-53.407772
4147.705078	-54.225613
4148.437500	-54.185688
4149.169922	-53.061764
4149.902344	-54.543083
4150.634766	-54.207458
4151.367188	-55.062599
4152.099609	-53.397999
4152.832031	-52.558289
4153.564453	-54.605728
4154.296875	-53.961330
4155.029297	-53.744007
4155.761719	-52.595749
4156.494141	-52.391209
4157.226562	-54.009651
4157.958984	-53.034924
4158.691406	-53.170944
4159.423828	-53.165123
4160.156250	-53.474621
4160.888672	-53.169220
4161.621094	-51.811569
4162.353516	-53.062824
4163.085938	-51.355511
4163.818359	-53.171631
4164.550781	-52.504761
4165.283203	-53.419472
4166.015625	-53.202209
4166.748047	-52.967438
4167.480469	-53.525249
4168.212891	-51.676521
4168.945312	-51.701015
4169.677734	-51.871132
4170.410156	-51.961216
4171.142578	-53.448109
4171.875000	-51.794296
4172.607422	-50.408905
4173.339844	-50.644798
4174.072266	-52.337376
4174.804688	-50.334759
4175.537109	-51.262501
4176.269531	-51.341190
4177.001953	-51.075047
4177.734375	-50.298283
4178.466797	-51.152283
4179.199219	-52.220158
4179.931641	-52.361382
4180.664062	-51.937057
4181.396484	-50.971157
4182.128906	-52.568901
4182.861328	-50.954796
4183.593750	-50.913315
4184.326172	-50.897034
4185.058594	-50.756424
4185.791016	-51.278179
4186.523438	-52.493019
4187.255859	-51.369629
4187.988281	-50.687691
4188.720703	-50.571465
4189.453125	-51.281460
4190.185547	-52.407982
4190.917969	-50.650459
4191.650391	-49.647121
4192.382812	-52.066631
4193.115234	-50.776646
4193.847656	-51.495338
4194.580078	-49.631458
4195.312500	-50.191383
4196.044922	-51.357574
4196.777344	-49.857990
4197.509766	-51.141029
4198.242188	-50.628250
4198.974609	-51.519634
4199.707031	-50.910393
4200.439453	-50.752502
4201.171875	-50.725773
4201.904297	-49.648014
4202.636719	-50.857922
4203.369141	-51.000992
4204.101562	-50.565804
4204.833984	-51.262196
4205.566406	-51.050011
4206.298828	-53.443916
4207.031250	-51.873016
4207.763672	-52.182552
4208.496094	-52.135201
4209.228516	-52.200634
4209.960938	-51.595009
4210.693359	-53.997784
4211.425781	-52.028099
4212.158203	-53.531811
4212.890625	-52.436432
4213.623047	-52.055241
4214.355469	-52.274082
4215.087891	-52.088634
4215.820312	-51.494366
4216.552734	-53.616272
4217.285156	-54.922562
4218.017578	-52.725063
4218.750000	-54.262897
4219.482422	-54.640621
4220.214844	-53.969757
4220.947266	-53.747604
4221.679688	-54.023548
4222.412109	-54.093712
4223.144531	-55.097462
4223.876953	-55.113632
4224.609375	-53.396671
4225.341797	-54.964878
4226.074219	-54.401878
4226.806641	-54.758072
4227.539062	-53.301029
4228.271484	-55.836193
4229.003906	-55.379417
4229.736328	-55.625973
4230.468750	-54.724388
4231.201172	-54.727913
4231.933594	-55.827488
4232.666016	-56.226189
4233.398438	-55.641869
4234.130859	-55.102921
4234.863281	-55.934456
4235.595703	-55.151276
4236.328125	-56.404930
4237.060547	-55.439659
4237.792969	-55.737293
4238.525391	-56.712101
4239.257812	-54.738159
4239.990234	-55.876530
4240.722656	-56.602074
4241.455078	-56.269283
4242.187500	-57.243370
4242.919922	-56.026505
4243.652344	-56.902397
4244.384766	-57.220776
4245.117188	-56.562199
4245.849609	-56.575516
4246.582031	-56.951000
4247.314453	-59.143467
4248.046875	-58.114506
4248.779297	-57.999214
4249.511719	-57.826916
4250.244141	-57.409740
4250.976562	-58.131306
4251.708984	-58.313599
4252.441406	-60.090763
4253.173828	-58.358921
4253.906250	-58.554413
4254.638672	-58.723324
4255.371094	-58.692581
4256.103516	-56.822472
4256.835938	-58.877693
4257.568359	-58.138229
4258.300781	-59.959389
4259.033203	-56.897186
4259.765625	-58.452896
4260.498047	-58.621586
4261.230469	-58.701843
4261.962891	-59.266590
4262.695312	-59.528324
4263.427734	-60.074516
4264.160156	-59.517746
4264.892578	-56.977997
4265.625000	-60.253036
4266.357422	-59.292629
4267.089844	-60.076042
4267.822266	-59.187210
4268.554688	-58.538296
4269.287109	-60.201797
4270.019531	-60.692108
4270.751953	-58.963352
4271.484375	-58.619633
4272.216797	-59.371044
4272.949219	-59.848549
4273.681641	-61.918976
4274.414062	-57.786598
4275.146484	-60.359642
4275.878906	-58.891109
4276.611328	-59.754200
4277.343750	-59.593895
4278.076172	-59.141167
4278.808594	-60.610096
4279.541016	-60.942757
4280.273438	-60.658733
4281.005859	-60.805798
4281.738281	-59.531742
4282.470703	-60.311172
4283.203125	-59.553566
4283.935547	-59.336063
4284.667969	-60.590023
4285.400391	-60.314869
4286.132812	-61.308979
4286.865234	-61.982704
4287.597656	-60.123066
4288.330078	-60.828075
4289.062500	-60.964222
4289.794922	-60.767311
4290.527344	-60.489738
4291.259766	-60.369370
4291.992188	-60.889835
4292.724609	-61.440609
4293.457031	-63.314022
4294.189453	-61.606819
4294.921875	-60.695305
4295.654297	-61.488441
4296.386719	-61.235790
4297.119141	-60.254051
4297.851562	-60.824261
4298.583984	-61.480022
4299.316406	-62.148182
4300.048828	-61.698257
4300.781250	-61.220581
4301.513672	-61.774277
4302.246094	-60.240456
4302.978516	-61.065529
4303.710938	-60.845009
4304.443359	-61.856991
4305.175781	-60.613529
4305.908203	-60.375240
4306.640625	-60.273407
4307.373047	-61.388878
4308.105469	-61.240120
4308.837891	-61.232525
4309.570312	-59.468410
4310.302734	-60.803535
4311.035156	-61.871902
4311.767578	-62.052948
4312.500000	-61.119476
4313.232422	-61.863022
4313.964844	-61.231625
4314.697266	-61.742683
4315.429688	-62.289803
4316.162109	-60.763779
4316.894531	-62.435413
4317.626953	-62.060822
4318.359375	-60.506615
4319.091797	-60.660480
4319.824219	-60.627041
4320.556641	-60.859112
4321.289062	-61.130898
4322.021484	-60.939651
4322.753906	-61.690941
4323.486328	-61.818867
4324.218750	-61.238350
4324.951172	-60.691074
4325.683594	-63.151337
4326.416016	-62.446957
4327.148438	-61.121685
4327.880859	-61.019093
4328.613281	-60.156063
4329.345703	-61.443569
4330.078125	-62.867222
4330.810547	-62.651417
4331.542969	-61.281185
4332.275391	-61.592247
4333.007812	-62.278252
4333.740234	-60.510731
4334.472656	-63.004559
4335.205078	-62.570435
4335.937500	-61.714203
4336.669922	-60.906174
4337.402344	-63.381634
4338.134766	-60.650093
4338.867188	-61.643238
4339.599609	-62.240234
4340.332031	-62.765171
4341.064453	-61.771965
4341.796875	-61.533020
4342.529297	-61.936905
4343.261719	-61.891273
4343.994141	-62.562096
4344.726562	-62.504047
4345.458984	-60.376961
4346.191406	-61.972542
4346.923828	-60.907425
4347.656250	-63.015640
4348.388672	-63.176235
4349.121094	-62.456154
4349.853516	-62.484417
4350.585938	-61.230686
4351.318359	-63.644905
4352.050781	-62.328163
4352.783203	-60.835594
4353.515625	-60.584545
4354.248047	-62.129887
4354.980469	-61.159901
4355.712891	-62.015530
4356.445312	-60.930668
4357.177734	-61.104553
4357.910156	-62.408443
4358.642578	-62.599827
4359.375000	-61.102314
4360.107422	-60.283669
4360.839844	-60.724319
4361.572266	-62.834755
4362.304688	-62.449516
4363.037109	-59.824024
4363.769531	-61.018925
4364.501953	-61.268101
4365.234375	-62.971336
4365.966797	-60.946243
4366.699219	-60.905342
4367.431641	-60.526310
4368.164062	-61.955872
4368.896484	-60.496998
4369.628906	-62.809914
4370.361328	-61.666794
4371.093750	-61.731651
4371.826172	-61.098366
4372.558594	-59.751991
4373.291016	-61.061371
4374.023438	-59.642353
4374.755859	-60.821526
4375.488281	-59.350189
4376.220703	-60.954700
4376.953125	-60.221012
4377.685547	-59.128773
4378.417969	-61.149376
4379.150391	-59.313137
4379.882812	-60.879086
4380.615234	-61.865425
4381.347656	-60.042473
4382.080078	-60.056122
4382.812500	-60.303936
4383.544922	-58.781933
4384.277344	-60.038021
4385.009766	-60.878754
4385.742188	-59.865017
4386.474609	-58.659451
4387.207031	-59.165409
4387.939453	-60.561420
4388.671875	-59.919964
4389.404297	-58.732132
4390.136719	-58.874855
4390.869141	-59.740528
4391.601562	-59.724976
4392.333984	-57.109123
4393.066406	-58.450508
4393.798828	-59.276131
4394.531250	-60.404369
4395.263672	-58.920788
4395.996094	-59.407646
4396.728516	-56.389469
4397.460938	-59.491886
4398.193359	-58.354317
4398.925781	-58.394630
4399.658203	-57.631481
4400.390625	-57.928844
4401.123047	-60.038834
4401.855469	-58.918674
4402.587891	-59.018517
4403.320312	-57.874844
4404.052734	-58.590862
4404.785156	-58.688087
4405.517578	-58.679733
4406.250000	-58.728874
4406.982422	-59.000813
4407.714844	-57.809357
4408.447266	-57.309410
4409.179688	-56.091511
4409.912109	-58.507488
4410.644531	-55.990295
4411.376953	-58.670921
4412.109375	-56.935055
4412.841797	-56.143536
4413.574219	-58.297569
4414.306641	-58.196243
4415.039062	-57.121227
4415.771484	-55.803967
4416.503906	-55.949516
4417.236328	-56.444180
4417.968750	-57.433125
4418.701172	-56.531818
4419.433594	-55.324619
4420.166016	-55.646801
4420.898438	-57.209297
4421.630859	-55.359455
4422.363281	-56.184357
4423.095703	-56.353981
4423.828125	-56.070080
4424.560547	-55.014847
4425.292969	-56.155704
4426.025391	-56.345840
4426.757812	-55.844715
4427.490234	-53.972378
4428.222656	-53.327511
4428.955078	-54.527016
4429.687500	-54.498409
4430.419922	-55.437790
4431.152344	-54.911716
4431.884766	-53.788528
4432.617188	-54.139080
4433.349609	-54.666405
4434.082031	-54.636906
4434.814453	-53.246140
4435.546875	-53.189480
4436.279297	-54.976097
4437.011719	-55.016682
4437.744141	-53.994915
4438.476562	-54.432915
4439.208984	-53.881031
4439.941406	-51.658924
4440.673828	-53.934464
4441.406250	-52.331795
4442.138672	-52.897896
4442.871094	-52.898148
4443.603516	-52.799488
4444.335938	-52.843552
4445.068359	-54.321827
4445.800781	-52.531040
4446.533203	-52.283920
4447.265625	-52.451263
4447.998047	-53.128128
4448.730469	-52.478741
4449.462891	-52.154945
4450.195312	-51.673088
4450.927734	-51.553032
4451.660156	-52.320156
4452.392578	-52.650238
4453.125000	-52.582771
4453.857422	-54.039143
4454.589844	-52.252087
4455.322266	-53.701878
4456.054688	-53.989342
4456.787109	-52.648254
4457.519531	-53.614132
4458.251953	-53.743084
4458.984375	-53.405685
4459.716797	-52.133682
4460.449219	-53.472183
4461.181641	-53.175632
4461.914062	-53.459473
4462.646484	-53.892792
4463.378906	-54.987511
4464.111328	-55.045738
4464.843750	-53.575729
4465.576172	-54.405258
4466.308594	-53.353920
4467.041016	-53.568863
4467.773438	-54.664810
4468.505859	-55.980896
4469.238281	-55.296173
4469.970703	-55.655457
4470.703125	-55.161114
4471.435547	-54.614525
4472.167969	-56.052429
4472.900391	-55.043312
4473.632812	-55.197147
4474.365234	-54.892521
4475.097656	-56.284058
4475.830078	-57.223080
4476.562500	-56.290794
4477.294922	-57.079472
4478.027344	-55.645718
4478.759766	-57.427494
4479.492188	-55.310642
4480.224609	-56.793182
4480.957031	-56.980804
4481.689453	-56.859806
4482.421875	-56.051243
4483.154297	-57.342720
4483.886719	-58.604813
4484.619141	-58.272205
4485.351562	-57.864761
4486.083984	-57.083908
4486.816406	-60.592117
4487.548828	-60.112656
4488.281250	-57.721149
4489.013672	-57.850716
4489.746094	-58.212284
4490.478516	-57.664413
4491.210938	-58.117462
4491.943359	-59.052277
4492.675781	-58.143967
4493.408203	-58.545284
4494.140625	-59.316021
4494.873047	-58.657177
4495.605469	-59.210373
4496.337891	-58.692497
4497.070312	-57.320969
4497.802734	-60.376099
4498.535156	-58.825409
4499.267578	-58.767494
4500.000000	-60.924728
4500.732422	-61.341873
4501.464844	-58.283031
4502.197266	-58.656208
4502.929688	-59.619267
4503.662109	-58.679153
4504.394531	-60.596542
4505.126953	-61.406067
4505.859375	-59.809460
4506.591797	-60.804890
4507.324219	-60.299778
4508.056641	-60.468227
4508.789062	-60.629795
4509.521484	-61.071129
4510.253906	-62.185333
4510.986328	-62.263763
4511.718750	-60.962963
4512.451172	-60.711674
4513.183594	-61.810623
4513.916016	-59.903481
4514.648438	-60.192886
4515.380859	-59.860634
4516.113281	-60.524345
4516.845703	-60.311417
4517.578125	-62.812111
4518.310547	-61.608356
4519.042969	-62.798134
4519.775391	-62.698685
4520.507812	-61.088413
4521.240234	-62.370586
4521.972656	-61.677296
4522.705078	-62.382378
4523.437500	-60.868515
4524.169922	-61.417828
4524.902344	-62.193043
4525.634766	-62.335827
4526.367188	-61.922905
4527.099609	-64.042694
4527.832031	-62.512623
4528.564453	-61.624466
4529.296875	-60.134815
4530.029297	-63.073132
4530.761719	-61.833084
4531.494141	-63.363811
4532.226562	-62.639332
4532.958984	-60.844925
4533.691406	-63.796452
4534.423828	-62.655296
4535.156250	-63.817432
4535.888672	-64.180649
4536.621094	-62.796932
4537.353516	-62.026436
4538.085938	-63.691013
4538.818359	-62.941662
4539.550781	-62.876404
4540.283203	-62.628014
4541.015625	-62.473778
4541.748047	-64.759064
4542.480469	-61.403358
4543.212891	-62.703350
4543.945312	-64.140282
4544.677734	-62.664276
4545.410156	-62.361942
4546.142578	-63.625462
4546.875000	-63.895329
4547.607422	-62.220654
4548.339844	-64.700119
4549.072266	-64.055794
4549.804688	-63.861626
4550.537109	-64.868355
4551.269531	-64.021217
4552.001953	-64.720909
4552.734375	-63.575451
4553.466797	-63.185741
4554.199219	-64.910149
4554.931641	-64.660881
4555.664062	-63.452293
4556.396484	-64.049812
4557.128906	-63.912796
4557.861328	-63.179207
4558.593750	-63.312256
4559.326172	-64.994011
4560.058594	-64.895340
4560.791016	-64.322487
4561.523438	-63.987827
4562.255859	-63.075130
4562.988281	-62.485313
4563.720703	-65.870171
4564.453125	-64.492409
4565.185547	-64.668289
4565.917969	-65.547127
4566.650391	-64.105148
4567.382812	-65.469406
4568.115234	-65.542305
4568.847656	-64.416435
4569.580078	-65.654984
4570.312500	-63.673378
4571.044922	-63.536095
4571.777344	-63.387264
4572.509766	-63.551559
4573.242188	-64.462105
4573.974609	-65.066345
4574.707031	-66.323044
4575.439453	-64.498970
4576.171875	-64.107330
4576.904297	-64.276352
4577.636719	-66.410782
4578.369141	-66.482300
4579.101562	-65.718391
4579.833984	-65.369690
4580.566406	-64.352486
4581.298828	-63.927155
4582.031250	-64.010765
4582.763672	-65.292259
4583.496094	-63.967495
4584.228516	-65.003204
4584.960938	-64.652603
4585.693359	-62.465237
4586.425781	-64.510086
4587.158203	-65.514809
4587.890625	-65.253212
4588.623047	-65.289703
4589.355469	-65.137062
4590.087891	-64.375061
4590.820312	-64.950653
4591.552734	-63.814938
4592.285156	-63.354862
4593.017578	-64.735466
4593.750000	-63.961105
4594.482422	-64.995590
4595.214844	-66.908943
4595.947266	-65.235344
4596.679688	-65.456772
4597.412109	-65.518669
4598.144531	-64.262680
4598.876953	-65.336411
4599.609375	-65.718727
4600.341797	-64.531540
4601.074219	-63.478699
4601.806641	-64.766945
4602.539062	-64.187027
4603.271484	-65.312447
4604.003906	-64.284805
4604.736328	-64.131363
4605.468750	-64.076912
4606.201172	-62.851624
4606.933594	-64.770790
4607.666016	-64.450081
4608.398438	-64.732735
4609.130859	-63.970917
4609.863281	-64.372063
4610.595703	-63.151424
4611.328125	-63.145565
4612.060547	-64.152023
4612.792969	-64.262962
4613.525391	-63.480518
4614.257812	-63.825771
4614.990234	-64.159325
4615.722656	-63.396622
4616.455078	-63.512711
4617.187500	-64.493416
4617.919922	-64.776001
4618.652344	-62.752361
4619.384766	-63.892582
4620.117188	-66.391205
4620.849609	-63.845955
4621.582031	-63.994015
4622.314453	-63.538994
4623.046875	-62.553963
4623.779297	-63.757668
4624.511719	-62.396194
4625.244141	-62.387604
4625.976562	-64.318848
4626.708984	-63.938431
4627.441406	-62.481014
4628.173828	-63.607227
4628.906250	-62.013451
4629.638672	-64.357910
4630.371094	-62.883121
4631.103516	-63.264824
4631.835938	-63.262894
4632.568359	-63.359833
4633.300781	-63.724606
4634.033203	-63.438335
4634.765625	-63.982227
4635.498047	-64.085274
4636.230469	-62.741238
4636.962891	-64.897331
4637.695312	-62.652279
4638.427734	-60.917446
4639.160156	-62.732838
4639.892578	-63.856075
4640.625000	-63.723633
4641.357422	-63.384125
4642.089844	-62.316563
4642.822266	-63.891144
4643.554688	-61.455372
4644.287109	-63.705059
4645.019531	-63.583488
4645.751953	-62.633774
4646.484375	-63.415115
4647.216797	-61.686035
4647.949219	-62.981373
4648.681641	-61.659668
4649.414062	-64.008186
4650.146484	-62.377953
4650.878906	-62.683620
4651.611328	-62.454952
4652.343750	-62.541653
4653.076172	-61.119026
4653.808594	-60.452980
4654.541016	-61.620945
4655.273438	-62.643932
4656.005859	-61.544727
4656.738281	-60.925671
4657.470703	-60.604362
4658.203125	-60.931973
4658.935547	-62.366947
4659.667969	-62.670124
4660.400391	-62.271671
4661.132812	-61.628475
4661.865234	-62.579227
4662.597656	-61.051334
4663.330078	-59.628929
4664.062500	-61.638649
4664.794922	-61.639687
4665.527344	-61.435516
4666.259766	-59.631824
4666.992188	-60.586300
4667.724609	-59.762123
4668.457031	-59.930237
4669.189453	-60.180607
4669.921875	-59.670086
4670.654297	-58.486801
4671.386719	-58.819378
4672.119141	-59.967415
4672.851562	-60.784393
4673.583984	-58.738438
4674.316406	-59.318382
4675.048828	-59.468536
4675.781250	-59.567677
4676.513672	-60.792049
4677.246094	-59.506084
4677.978516	-60.735958
4678.710938	-58.814953
4679.443359	-59.537941
4680.175781	-57.511215
4680.908203	-58.204227
4681.640625	-57.257957
4682.373047	-57.610909
4683.105469	-58.356964
4683.837891	-57.819759
4684.570312	-58.386822
4685.302734	-58.614403
4686.035156	-58.918541
4686.767578	-56.942703
4687.500000	-55.558510
4688.232422	-58.562355
4688.964844	-57.493538
4689.697266	-56.341545
4690.429688	-56.160442
4691.162109	-57.196640
4691.894531	-58.762012
4692.626953	-56.728470
4693.359375	-57.104984
4694.091797	-57.493481
4694.824219	-55.679859
4695.556641	-54.689220
4696.289062	-56.957985
4697.021484	-57.380623
4697.753906	-56.748734
4698.486328	-56.464787
4699.218750	-56.786758
4699.951172	-54.200096
4700.683594	-53.771469
4701.416016	-57.179218
4702.148438	-56.429173
4702.880859	-54.407265
4703.613281	-55.034294
4704.345703	-55.463711
4705.078125	-55.137939
4705.810547	-55.415600
4706.542969	-56.896660
4707.275391	-56.750000
4708.007812	-54.814568
4708.740234	-56.561661
4709.472656	-54.412910
4710.205078	-55.096760
4710.937500	-56.123894
4711.669922	-55.473629
4712.402344	-56.330524
4713.134766	-54.542999
4713.867188	-53.620422
4714.599609	-54.585407
4715.332031	-55.770374
4716.064453	-53.659420
4716.796875	-54.063862
4717.529297	-55.502468
4718.261719	-54.017258
4718.994141	-54.324940
4719.726562	-57.022732
4720.458984	-55.013729
4721.191406	-56.345226
4721.923828	-55.962288
4722.656250	-55.923870
4723.388672	-55.845005
4724.121094	-55.345238
4724.853516	-56.868805
4725.585938	-55.854622
4726.318359	-55.863331
4727.050781	-56.558910
4727.783203	-55.504597
4728.515625	-55.370995
4729.248047	-56.741699
4729.980469	-56.300198
4730.712891	-58.222641
4731.445312	-58.370853
4732.177734	-58.372322
4732.910156	-57.887566
4733.642578	-59.030205
4734.375000	-57.525642
4735.107422	-56.937519
4735.839844	-58.747410
4736.572266	-59.328674
4737.304688	-58.635830
4738.037109	-59.270718
4738.769531	-58.518707
4739.501953	-60.111923
4740.234375	-61.708328
4740.966797	-59.876083
4741.699219	-59.443962
4742.431641	-60.572823
4743.164062	-60.855782
4743.896484	-60.865391
4744.628906	-61.155262
4745.361328	-60.113491
4746.093750	-60.520695
4746.826172	-58.015377
4747.558594	-59.576012
4748.291016	-60.960644
4749.023438	-60.191685
4749.755859	-59.895336
4750.488281	-60.405437
4751.220703	-59.583981
4751.953125	-60.046787
4752.685547	-59.681335
4753.417969	-61.688824
4754.150391	-61.754463
4754.882812	-61.969086
4755.615234	-62.113766
4756.347656	-62.006657
4757.080078	-60.645363
4757.812500	-63.691315
4758.544922	-62.300583
4759.277344	-62.365822
4760.009766	-62.706234
4760.742188	-62.021202
4761.474609	-61.282539
4762.207031	-63.337830
4762.939453	-62.219727
4763.671875	-62.843071
4764.404297	-62.045944
4765.136719	-63.597828
4765.869141	-62.591347
4766.601562	-63.702606
4767.333984	-64.542564
4768.066406	-63.563026
4768.798828	-62.788513
4769.531250	-63.045902
4770.263672	-62.967144
4770.996094	-63.468773
4771.728516	-64.009033
4772.460938	-64.218040
4773.193359	-65.326935
4773.925781	-63.073101
4774.658203	-62.675571
4775.390625	-61.666691
4776.123047	-64.944199
4776.855469	-64.906311
4777.587891	-64.380569
4778.320312	-65.468163
4779.052734	-66.316818
4779.785156	-65.814316
4780.517578	-64.987602
4781.250000	-65.222916
4781.982422	-64.593529
4782.714844	-64.407318
4783.447266	-65.320503
4784.179688	-65.494843
4784.912109	-64.699753
4785.644531	-64.850815
4786.376953	-65.636467
4787.109375	-65.775490
4787.841797	-66.044746
4788.574219	-66.081512
4789.306641	-64.989662
4790.039062	-65.736717
4790.771484	-64.127258
4791.503906	-64.873833
4792.236328	-66.798370
4792.968750	-66.509560
4793.701172	-66.958069
4794.433594	-65.666687
4795.166016	-65.548706
4795.898438	-64.907417
4796.630859	-64.020439
4797.363281	-66.435783
4798.095703	-64.470413
4798.828125	-65.855309
4799.560547	-65.695419
4800.292969	-65.213181
4801.025391	-66.438828
4801.757812	-65.950325
4802.490234	-64.059273
4803.222656	-64.367210
4803.955078	-68.085152
4804.687500	-65.392410
4805.419922	-66.747910
4806.152344	-66.779556
4806.884766	-64.840828
4807.617188	-66.274017
4808.349609	-65.488068
4809.082031	-66.021599
4809.814453	-66.796432
4810.546875	-64.846840
4811.279297	-65.294365
4812.011719	-67.391853
4812.744141	-65.998459
4813.476562	-67.477135
4814.208984	-66.809967
4814.941406	-65.810593
4815.673828	-67.538857
4816.406250	-68.667908
4817.138672	-67.788521
4817.871094	-65.786346
4818.603516	-67.349739
4819.335938	-68.464859
4820.068359	-68.279831
4820.800781	-65.853546
4821.533203	-68.940681
4822.265625	-66.343468
4822.998047	-65.746613
4823.730469	-66.388382
4824.462891	-66.842278
4825.195312	-67.056046
4825.927734	-66.280396
4826.660156	-67.964066
4827.392578	-67.317337
4828.125000	-67.231705
4828.857422	-66.778000
4829.589844	-66.988380
4830.322266	-66.895287
4831.054688	-64.993706
4831.787109	-67.049232
4832.519531	-65.664108
4833.251953	-66.193329
4833.984375	-68.350449
4834.716797	-67.271835
